Sku,OD Item Number
LUX-1CO-14-50,253805
GLASS-15-1M,257642
LUX-1590-103-1M,258145
LUX-4820-104-500,258537
LEVC905-1M,259385
FLBK4880-01-1M,260588
LUX-1CO-L22-500,262142
LUX-4820-104-1M,262368
LUX-1CO-07-500,262958
FE4270-15-1M,263054
INVDW-L22-500,263993
FLWH4872-04-500,264796
FLWH4260-04-250,265071
FE4270-22-50,266002
LUX-1644-112-1M,267658
FLWH4875-03-50,267929
LUX-1644-104-500,270272
FFW-10-B-500,271823
FLWH4885-04-250,272555
LUX-1590-102-1M,272669
LUX-4820-102-250,272919
FLWH4895-01-1M,275678
FLBK4880-04-500,277214
LUX-4820-101-500,278265
LUX-1CO-112-50,281082
FLWHPHGC-01-50,281910
LEVC-96-250,282004
LEVC-97-500,283109
FE4275-15-250,283625
FLNT4872-04-50,285001
LUX-1590-101-50,286271
LEVC-99-500,286382
GLASS-19-250,286741
FE4275-12-1M,287213
GLASS-25-250,290012
FE-7280-12-500,291297
FE-6070-15-500,292052
LUX-1CO-102-250,293864
FLWH4885-03-50,295572
LUX-1590-22-50,296283
LUX-1590-L20-50,296400
FFW-125-50,298802
FFW-69-103-1M,299183
FLWH8535-04-1M,299374
FE4280-20-500,302036
LUX-4820-103-50,302682
LEVC902-500,303537
LEVC903-250,304109
LUX-1CO-13-50,306509
FE4595-05-1M,307358
INVDW-18-50,309533
FE4270-12-1M,310397
FLWH8535-04-50,313046
FE-6070-15-1M,313139
GLASS-01-250,313826
LEVC905-250,314468
FLWH4870-03-250,314849
FFW-10-L20-500,315119
LEVC904-250,315426
FFW-10-GB-1M,315734
FFW-10-500,315773
FFW-10-L22-500,316565
LUX-1CO-12-500,318230
INVDW-B-50,321389
FE4265-20-50,321404
INVDW-L20-500,321681
FE614GF-22-250,325605
FLWH4875-04-50,327874
FE4275-12-250,329459
FE4265-12-1M,330020
FFW-69-B-250,331113
FE4265-15-50,332342
FLNV4880-04-1M,333152
FE4865-22-1M,334659
FE4580-05-1M,335123
INVDW-L20-50,335366
FE614GF-22-100,335660
FLWH8535-01-50,336927
FLSM4880-03-500,337067
FLNT4872-04-1M,337332
FLWHPHGC-02-250,337364
FE-7280-12-1M,338804
FLNT4872-02-500,341424
FLWH4260-01-50,342196
FLBK4880-03-250,343214
LUX-1CO-11-1M,344738
LUX-4820-103-250,345553
LUX-4860-05-500,348901
FLNV4880-03-250,349106
FLWH4885-02-500,351014
LUX-1590-13-1M,351923
FE4580-05-500,352052
FFW-69-1M,352069
LEVC-GB-50,352670
FFW-69-500,352947
FFW-83411-250,354251
LUX-1CO-101-250,355292
FLNT4870-04-50,358080
LUX-1590-13-250,358127
FLNV4880-03-1M,360422
LUX-4820-102-1M,361367
FEA7GF-22-50,361425
FE4265-12-250,362363
FLWH4870-04-1M,362450
FLNT4880-02-1M,365873
FLWH4872-04-250,368661
FLWH4875-04-1M,371489
LUX-1590-12-50,372121
GLASS-19-1M,373898
FLNT4872-04-250,375008
FB4880-SF-50,378939
GLASS-27-1M,382433
LUX-1CO-103-50,383138
FB4880-SF-500,384803
FE4280-12-50,385088
FLWH4895-02-250,387533
FLWH4872-02-250,389870
LUX-1590-12-1M,390506
LUX-1590-B-1M,390909
FE4590-05-50,393173
FLWH4872-01-500,393366
FFW-69-103-50,393467
FLWH8535-02-500,395454
LUX-1590-18-50,396003
GLASS-09-50,396120
FFW-10-103-500,397353
LUX-1CO-12-1M,398291
FFW-69-L22-50,398874
LUX-1CO-104-1M,399002
LUX-1CO-102-50,400136
FE614GF-12-250,400235
FE-7300-15-500,400928
FFW-69-18-250,401606
FLWH4872-03-500,403446
FLBK4872-01-500,403833
LUX-1590-22-250,404636
FLNT4870-04-1M,407352
LUX-1590-18-250,411294
FLNT4872-02-50,412793
FE4585-05-250,414179
LUX-1CO-104-250,417711
FLWH4885-04-1M,418040
FLWH8535-04-250,418127
FLWH4260-02-250,424776
FLWH8535-03-250,430874
FE4565-05-500,430897
FLWH4880-02-250,433029
LUX-1CO-14-1M,434298
FLNV4880-03-50,435887
LUX-1590-17-50,438827
FE4570-05-500,440969
FEA7GF-22-100,441878
LUX-1CO-25-1M,442173
FE4275-20-500,442326
LEVC903-50,442994
GLASS-15-100,443933
LUX-1CO-L17-1M,444041
LUX-1590-11-1M,444164
FB4880-SD-250,445296
LUX-1CO-20-500,445697
FE4275-15-500,445883
LUX-1CO-103-250,448154
LEVC902-1M,448715
FE-7280-15-250,449463
LUX-1CO-23-500,449810
FE4280-22-50,450509
INVDW-18-1M,451407
FB4880-SF-250,454100
FLSL4880-02-250,454818
FLWH4895-01-250,456335
FE4280-22-250,456512
LUX-1CO-113-500,456680
LUX-1CO-104-50,457478
FE-4220-15-500,457779
LUX-1CO-101-500,458537
FE-4220-12-500,466379
LUX-1644-113-1M,467627
GLASS-09-10,468284
LUX-1CO-10-500,469911
FE4265-20-500,470756
FLWH4872-01-250,470888
FLWH4880-04-500,471812
FLWH4870-01-250,473507
FB4880-SF-1M,473660
FLWH4872-02-500,474276
FLWH4870-02-1M,474506
FFW-69-103-500,475826
FLNV4880-04-50,475829
FLNT4870-04-250,476157
FLNV4880-04-500,476198
LUX-1644-103-250,476465
FE8535-20-250,481463
LUX-1CO-10-50,482729
INVDW-18-500,484883
FLSL4872-02-250,485634
INVDW-50,486422
FLNT4880-02-250,487568
FLWH4870-01-500,487841
LUX-1590-L22-250,489198
FLWH8535-01-500,490022
FLWHPHGC-02-50,490667
LUX-1644-113-250,491934
LUX-1590-22-500,499334
FE4270-12-50,499766
LUX-1CO-22-1M,500844
FFW-69-GB-500,501413
FEA7GF-22-500,501974
GLASS-01-50,503519
FLWH4875-01-1M,503681
FE4275-12-50,503699
FE4275-22-500,504618
FLNV4872-03-250,504941
FE-7280-15-1M,508631
LUX-1CO-23-250,509387
GLASS-27-100,509774
FE4280-22-500,509963
FE-6070-15-50,512427
FE4265-12-500,512549
LUX-1CO-113-50,512634
FLWH8535-02-1M,513926
FLWH4880-01-500,514111
FE4280-12-1M,516513
LEVC-GB-250,517373
FFW-69-GB-250,518954
FLWH4870-03-50,520377
LUX-1CO-102-1M,523535
FE4590-05-1M,523967
FFW-10-GB-250,525018
LUX-1644-101-1M,525071
FFW-125-1M,527340
FLWH8535-04-500,527780
LUX-4820-112-1M,529847
FLWH4895-03-250,530438
FLWH4260-01-250,531503
FE4270-15-500,532722
FLWH4880-01-250,534194
FFW-912-1M,536036
LUX-4820-113-50,537618
LUX-1CO-15-500,537737
LUX-1CO-18-250,538763
FLWH4260-02-1M,543791
FB4880-SD-50,543914
LUX-1CO-26-250,544238
LUX-1590-07-50,544449
FE614GF-22-50,545097
GLASS-25-1M,546974
LUX-4860-05-1M,547226
FFW-125-250,547577
LUX-4820-113-500,548450
FLWH4895-01-500,548847
FE4280-15-1M,551622
FLWHPHGC-04-1M,553829
FLWH4880-04-1M,558113
FFW-69-L20-250,558426
LUX-1CO-103-500,558780
FE614GF-12-10,559526
FFW-10-L20-50,561338
FFW-69-18-50,562764
FFW-1013-500,563439
GLASS-01-100,563839
FE614GF-12-50,566706
FFW-83411-50,569784
FE4595-05-250,569852
FLNV4872-03-50,570657
FLWH4260-04-50,571108
FE4280-15-500,571994
INVDW-1M,572029
FLWH4895-02-1M,577796
LUX-1644-102-1M,577949
LUX-1644-113-500,578008
FE4280-20-50,578397
FLWH4870-03-500,585968
LUX-1644-103-50,587537
GLASS-01-1M,588758
LUX-1644-103-1M,588893
FLWH4880-03-250,589269
GLASS-15-500,589676
LUX-1644-112-500,591303
FLWH4260-02-500,592259
LUX-1590-17-1M,594314
FLNT4885-04-1M,596946
FFW-69-L20-50,597369
LUX-1CO-113-250,597506
GLASS-19-500,598526
LUX-1CO-L22-1M,604227
LUX-1644-102-250,605762
FLSL4880-02-500,607089
LUX-1CO-23-1M,607511
LUX-4820-104-250,608376
LUX-4820-106-50,609947
INVDW-500,610397
LUX-4820-101-250,612614
INVDW-B-500,613448
FLWHPHGC-03-500,616112
LUX-1CO-25-500,617918
FFW-69-103-250,618368
FLWH4875-04-250,618402
FE-6070-15-250,619865
LUX-1CO-112-250,620958
FE4275-15-1M,621597
FE4275-15-50,622649
LUX-1CO-25-50,622769
FE4265-12-50,623207
LUX-4820-113-250,623612
FFW-69-L22-250,624002
FE4270-20-500,625604
LUX-1CO-18-50,628338
LUX-1CO-L17-500,629048
FLWH4870-02-50,629576
FLNV4880-03-500,630363
FLWH4260-03-250,631178
FLBK4872-01-50,631533
FFW-10-GB-50,631893
FLSL4872-02-50,632523
FLWH4872-03-1M,634240
FEA7GF-12-1M,635078
FE4575-05-250,635849
FLNT4880-01-500,639741
GLASS-27-50,642180
LUX-1590-07-500,642468
LUX-1590-101-250,643181
FLSM4872-03-1M,643775
FLNV4872-03-500,645519
FEA7GF-12-250,646649
FLBK4872-03-500,647054
FE4565-05-1M,649929
LUX-1590-07-250,651428
FLWH4260-03-50,652532
GLASS-27-10,652604
FLNV4872-03-1M,656832
FFW-912-500,659348
FLNT4880-01-50,660036
FFW-69-GB-1M,661100
LUX-1CO-07-1M,661531
LUX-1644-101-500,661994
FE4270-12-500,662806
LUX-4820-101-1M,664473
FLNT4260-04-250,665108
FLNT4880-02-500,669497
FFW-69-B-50,669549
FE4280-22-1M,671498
FFW-10-103-250,672473
FE4575-05-500,674789
FLWH4870-02-250,676040
LUX-4820-103-1M,678122
LUX-1590-L20-1M,678965
LEVC902-50,679667
FE4265-15-500,680234
FE4270-20-250,680333
FE4565-05-50,680355
LUX-1CO-13-250,681839
LUX-1644-106-250,684885
FE-4220-15-250,685875
FLWHPHGC-02-500,687389
FLWH4872-01-50,688820
FLWH4875-04-500,691214
FLNT4872-02-250,692546
FE4590-05-250,693588
FLWH4880-03-1M,693713
LEVC903-1M,693867
LUX-4820-102-500,694598
FLNT4260-04-1M,697535
FLWH4872-02-50,698872
FLNT4880-02-50,699299
FLNT4875-04-250,702021
FLBK4880-04-250,702347
FEA7GF-22-10,703094
FLWH4880-01-50,704385
FLNT4872-02-1M,708122
LUX-1CO-25-250,708230
FE4570-05-50,708320
GLASS-09-250,709001
FLWH4870-04-50,709829
GLASS-09-500,711383
FFW-10-GB-500,714320
FFW-69-L20-500,714713
LUX-1CO-12-250,718643
GLASS-09-100,718684
FFW-10-L22-250,718718
FFW-69-L22-500,719048
FLWH4260-03-500,719441
LUX-1CO-18-500,719594
FLWH4895-02-500,719940
FLWH4875-03-1M,721137
LUX-1CO-112-500,722082
FE614GF-22-10,724049
LUX-1644-112-250,724453
FLNT4885-04-500,725168
FE4275-12-500,725687
FLNT4870-04-500,726190
FE614GF-12-1M,726443
LUX-1CO-13-1M,729865
LUX-1CO-20-50,730469
FLNT4885-04-250,730961
FEA7GF-12-100,732745
FE4265-15-1M,732800
FFW-83411-1M,732990
FLBK4880-01-50,736025
FEA7GF-12-50,736934
FLWH4260-03-1M,739502
LUX-1CO-11-500,739929
FFW-10-50,740408
FE-4220-12-1M,741871
FLNT4885-04-50,742136
INVDW-18-250,743974
LUX-1CO-102-500,744663
LUX-1590-102-250,744769
FE4580-05-250,744983
FLWH4870-03-1M,746598
LUX-1CO-103-1M,747876
FLNT4875-04-50,748967
LEVC902-250,750234
LUX-1644-106-500,751242
FLWH8535-01-250,751573
FE4275-20-1M,751575
LUX-4820-113-1M,751730
FE4575-05-1M,756039
LUX-4820-103-500,758086
LUX-1590-18-1M,758363
FEA7GF-12-500,758853
FLWH4885-02-1M,762348
FLWH4260-04-500,766829
LUX-1CO-05-250,767723
FE4595-05-50,768697
LEVC-GB-500,773517
LUX-1CO-101-50,774932
FFW-1013-250,777648
GLASS-19-10,778508
LUX-1CO-106-250,778571
FLSM4880-03-50,779421
FLWH4895-01-50,779447
LUX-1590-12-500,779844
FFW-10-1M,781499
INVDW-B-250,781747
FLSM4872-03-50,782283
LUX-1644-104-250,783926
FLBK4872-03-50,785472
FFW-10-B-250,787484
LUX-4860-05-250,789924
FLWH4885-01-50,791114
FLBK4872-04-50,791438
FE4280-12-500,791666
FLWHPHGC-01-1M,791939
GLASS-19-50,794658
LUX-4820-112-250,795227
FLWHPHGC-02-1M,796656
LUX-1CO-17-250,796733
FLWH4885-01-1M,796769
FLSL4872-02-1M,800733
FLNV4872-04-500,801338
LUX-1590-17-500,802286
LEVC904-1M,803093
FE4270-20-1M,804027
FE4585-05-50,804077
FB4880-SD-500,805676
FE-7280-13-50,808239
FE4270-22-500,810044
FLWH4875-01-500,815084
FLBK4880-03-50,815273
LUX-1644-106-50,815970
FLBK4880-01-500,817019
FE4585-05-500,817037
LUX-1CO-14-250,818114
LDI-24WW-50,818895
FE614GF-12-100,822558
FFW-912-50,823098
FLSM4880-03-1M,824052
GLASS-01-500,826091
FLWH4875-01-50,826374
FLWH4260-01-500,826806
FLWH4880-02-1M,830519
FLNV4872-04-1M,831263
FLWH8535-03-500,831428
FB4880-GR-250,831756
LUX-1590-11-50,832118
FLWH4872-03-250,832565
FLNT4872-01-500,833466
FEA7GF-22-250,834160
LUX-1590-103-250,835150
FE-4220-15-1M,835454
LUX-1CO-106-50,835645
INVDW-L22-1M,837331
LEVC-96-1M,838034
FE4565-05-250,839003
FE614GF-22-500,840563
FLBK4880-01-250,842718
LUX-1CO-22-50,842807
FLSL4880-02-50,843114
FE4270-22-250,843757
FLBK4872-03-1M,846318
LEVC904-500,846740
LUX-1CO-05-1M,846815
FE-7280-12-250,847133
FLWH4885-02-50,847259
FB4880-GR-500,847499
LUX-1CO-05-500,847785
FLWH8535-02-50,848102
FE8535-20-1M,849173
FE-4220-12-50,849776
FFW-69-50,850082
LUX-1CO-106-1M,851853
LUX-1644-104-1M,853547
GLASS-19-100,853617
FE4280-20-250,854303
LUX-1644-112-50,855669
FLWH4895-03-50,856596
FLWHPHGC-03-50,857996
LEVC-GB-1M,858263
LEVC905-50,864579
FLNT4260-04-50,864626
FLWH4872-02-1M,865349
GLASS-27-250,865713
LUX-1CO-15-1M,866633
FB4880-GR-1M,867431
FE-7300-15-50,868332
FE4275-22-1M,870398
FLNT4872-01-50,871779
FLWH4260-02-50,872184
FLWH4872-04-50,872258
FLNT4875-04-500,872292
LUX-4820-104-50,872567
FLBK4880-03-500,873597
LUX-1590-22-1M,874082
FLNV4872-04-250,874803
FE4865-22-500,875091
FE4270-22-1M,879204
FFW-69-L22-1M,880118
LUX-1CO-05-50,882786
LEVC-96-500,882911
FLNT4260-04-500,883209
FLWH4885-01-250,885324
LUX-1590-102-500,885488
GLASS-25-100,885986
FFW-69-L20-1M,886670
FE614GF-22-1M,889277
LUX-4820-102-50,889662
FFW-10-18-50,891503
GLASS-27-500,892592
FLSM4872-03-250,893267
FE4580-05-50,893752
LUX-1CO-07-250,893757
INVDW-L20-1M,894791
LUX-1590-L22-1M,898518
FLBK4880-04-50,898871
FLWH4875-03-500,899930
FE8535-20-500,900113
LUX-4820-L22-250,902789
FLBK4872-04-1M,902936
FLWH4260-04-1M,902968
LUX-1590-L20-500,906893
FLSL4880-02-1M,907964
FE4280-20-1M,910073
LUX-1CO-13-500,911185
FFW-10-250,911375
LUX-1644-104-50,911793
FLNT4872-04-500,912287
LUX-1CO-26-50,912443
INVDW-L22-250,912481
FLWHPHGC-03-1M,913265
LUX-1590-13-500,914090
FLWH4875-02-250,914682
LUX-4820-106-1M,915998
FLBK4880-03-1M,916934
FFW-69-B-1M,918035
LUX-1CO-17-500,918329
FE4280-15-250,918395
FLNT4875-04-1M,919995
FLSM4872-03-500,920532
LUX-4820-L22-1M,920676
FLBK4872-04-250,922739
LUX-4820-112-50,923331
FFW-69-250,924701
FE-7280-12-50,924797
LUX-1644-106-1M,928682
FLWH4875-03-250,928688
LUX-1CO-17-50,932327
FE4280-12-250,932948
FB4880-SD-1M,936372
FLWHPHGC-03-250,936383
FE4570-05-1M,939720
INVDW-B-1M,940016
FLBK4872-01-250,940757
FE4275-20-50,941502
FLWH4895-04-1M,942791
GLASS-09-1M,943286
FLWHPHGC-04-250,945021
FFW-10-L20-1M,945228
LUX-1590-12-250,945251
FLWH8535-03-1M,945662
FFW-125-500,947816
FLWH4885-02-250,948761
GLASS-15-50,950718
FLWH4880-03-50,954662
FLBK4872-04-500,954923
FLWH4870-04-500,955127
LUX-1CO-07-50,955202
LUX-1CO-104-500,956876
FLSL4872-02-500,957749
INVDW-L20-250,958908
LEVC905-500,960767
LUX-1CO-L17-50,961997
FLWH4880-01-1M,964346
FLNT4880-04-500,966176
LUX-1CO-L22-250,966413
FFW-69-18-1M,966895
FLWH4895-04-500,966963
LUX-1CO-18-1M,967118
FLWH8535-03-50,969082
FE4570-05-250,971435
LUX-1590-B-500,971499
LUX-1CO-17-1M,971949
LUX-1590-17-250,972151
LUX-1CO-L17-250,972338
FLWH4885-03-250,973884
FLNT4880-01-250,976143
FLWH4880-04-250,978336
LUX-1CO-11-50,978897
GLASS-15-10,980483
FLWH4895-04-250,981644
LUX-1CO-10-1M,983093
FE-7300-15-250,987604
INVDW-L22-50,988451
FLNT4880-01-1M,989771
FE4575-05-50,990863
LUX-1590-103-50,990869
FLWH8535-01-1M,991589
FLWH4870-04-250,993671
LUX-1CO-20-250,995439
LUX-4820-101-50,997739
LUX-4820-112-500,997844
LUX-1CO-26-500,999839
EX1CO-27-1M,804884
EX1CO-27-250,455072
EX1CO-27-50,556475
EX1CO-27-500,453137
LUX-1590-07-1M,149331
LUX-1590-07-250,651428
LUX-1590-07-50,544449
LUX-1590-07-500,642468
LUX-1590-101-1M,175364
LUX-1590-101-250,643181
LUX-1590-101-50,286271
LUX-1590-101-500,169113
LUX-1590-102-1M,272669
LUX-1590-102-250,744769
LUX-1590-102-50,182708
LUX-1590-102-500,885488
LUX-1590-103-1M,258145
LUX-1590-103-250,835150
LUX-1590-103-50,990869
LUX-1590-103-500,216473
LUX-1590-11-1M,444164
LUX-1590-11-250,237086
LUX-1590-11-50,832118
LUX-1590-11-500,200266
LUX-1590-12-1M,390506
LUX-1590-12-250,945251
LUX-1590-12-50,372121
LUX-1590-12-500,779844
LUX-1590-13-1M,351923
LUX-1590-13-250,358127
LUX-1590-13-50,144399
LUX-1590-13-500,914090
LUX-1590-17-1M,594314
LUX-1590-17-250,972151
LUX-1590-17-50,438827
LUX-1590-17-500,802286
LUX-1590-18-1M,758363
LUX-1590-18-250,411294
LUX-1590-18-50,396003
LUX-1590-18-500,194891
LUX-1590-22-1M,874082
LUX-1590-22-250,404636
LUX-1590-22-50,296283
LUX-1590-22-500,499334
LUX-1590-B-1M,390909
LUX-1590-B-250,150107
LUX-1590-B-50,223154
LUX-1590-B-500,971499
LUX-1590-L20-1M,678965
LUX-1590-L20-250,252201
LUX-1590-L20-50,296400
LUX-1590-L20-500,906893
LUX-1590-L22-1M,898518
LUX-1590-L22-250,489198
LUX-1590-L22-50,196365
LUX-1590-L22-500,248282
LUX-1CO-05-1M,846815
LUX-1CO-05-250,767723
LUX-1CO-05-50,882786
LUX-1CO-05-500,847785
LUX-1CO-07-1M,661531
LUX-1CO-07-250,893757
LUX-1CO-07-50,955202
LUX-1CO-07-500,262958
LUX-1CO-10-1M,983093
LUX-1CO-10-50,482729
LUX-1CO-10-500,469911
LUX-1CO-101-1M,191132
LUX-1CO-101-250,355292
LUX-1CO-101-50,774932
LUX-1CO-101-500,458537
LUX-1CO-102-1M,523535
LUX-1CO-102-250,293864
LUX-1CO-102-50,400136
LUX-1CO-102-500,744663
LUX-1CO-103-1M,747876
LUX-1CO-103-250,448154
LUX-1CO-103-50,383138
LUX-1CO-103-500,558780
LUX-1CO-104-1M,399002
LUX-1CO-104-250,417711
LUX-1CO-104-50,457478
LUX-1CO-104-500,956876
LUX-1CO-106-1M,851853
LUX-1CO-106-250,778571
LUX-1CO-106-50,835645
LUX-1CO-106-500,237239
LUX-1CO-11-1M,344738
LUX-1CO-11-50,978897
LUX-1CO-11-500,739929
LUX-1CO-112-1M,221414
LUX-1CO-112-250,620958
LUX-1CO-112-50,281082
LUX-1CO-112-500,722082
LUX-1CO-113-1M,233891
LUX-1CO-113-250,597506
LUX-1CO-113-50,512634
LUX-1CO-113-500,456680
LUX-1CO-12-1M,398291
LUX-1CO-12-250,718643
LUX-1CO-12-50,100349
LUX-1CO-12-500,318230
LUX-1CO-13-1M,729865
LUX-1CO-13-250,681839
LUX-1CO-13-50,306509
LUX-1CO-13-500,911185
LUX-1CO-14-1M,434298
LUX-1CO-14-250,818114
LUX-1CO-14-50,253805
LUX-1CO-14-500,110687
LUX-1CO-15-1M,866633
LUX-1CO-15-250,197841
LUX-1CO-15-50,239484
LUX-1CO-15-500,537737
LUX-1CO-17-1M,971949
LUX-1CO-17-250,796733
LUX-1CO-17-50,932327
LUX-1CO-17-500,918329
LUX-1CO-18-1M,967118
LUX-1CO-18-250,538763
LUX-1CO-18-50,628338
LUX-1CO-18-500,719594
LUX-1CO-20-1M,167601
LUX-1CO-20-250,995439
LUX-1CO-20-50,730469
LUX-1CO-20-500,445697
LUX-1CO-22-1M,500844
LUX-1CO-22-250,102195
LUX-1CO-22-50,842807
LUX-1CO-22-500,208418
LUX-1CO-23-1M,607511
LUX-1CO-23-250,509387
LUX-1CO-23-50,154631
LUX-1CO-23-500,449810
LUX-1CO-25-1M,442173
LUX-1CO-25-250,708230
LUX-1CO-25-50,622769
LUX-1CO-25-500,617918
LUX-1CO-26-1M,247757
LUX-1CO-26-250,544238
LUX-1CO-26-50,912443
LUX-1CO-26-500,999839
LUX-1CO-L17-1M,444041
LUX-1CO-L17-250,972338
LUX-1CO-L17-50,961997
LUX-1CO-L17-500,629048
LUX-1CO-L22-1M,604227
LUX-1CO-L22-250,966413
LUX-1CO-L22-50,221339
LUX-1CO-L22-500,262142
LEVC946-50,112616
LEVC930-50,150240
LEVC946-1M,262205
LUX-1801-B-250,285726
LEVC946-500,328625
LUX-1801-B-500,364301
LEVCBLK-1M,394509
LUX-1801-18-50,416693
LEVC945-500,441156
LEVCSIL-500,443051
LEVCGLD-500,492897
LEVC930-250,522305
LEVCGLD-1M,575040
LEVC933-50,583586
LEVCGLD-250,591251
LUX-1801-18-1M,641804
LUX-1801-B-1M,734687
LEVC945-1M,773473
LEVCSIL-1M,802974
LUX-1801-18-250,827414
LEVCBLK-250,829454
LEVC933-250,844014
LEVCBLK-50,850658
LUX-1801-18-500,855743
LEVCGLD-50,876677
LEVC946-250,889109
LEVC933-500,936521
LEVC945-50,970761
WEL-DDBLU100-GF-25,9155919
WEL-DE100-GF-25,8986128
WEL-DDP100-GF-25,8183248
LF-118-SG12-25,6584484
LF-118-DDBLK100-25,6924246
WEL-DB100-GF-25,5855020
LF-118-DDBLU100-25,6306018
